,year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,runoff,special,candidate,party,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket
29011,2018,NEW MEXICO,NM,35,85,66,US HOUSE,2,GEN,,False,YVETTE HERRELL,REPUBLICAN,False,TOTAL,97767,199256,False,20230706,False
29012,2018,NEW MEXICO,NM,35,85,66,US HOUSE,3,GEN,,False,BEN R LUJAN,DEMOCRAT,False,TOTAL,155201,244893,False,20230706,False
29013,2018,NEW MEXICO,NM,35,85,66,US HOUSE,3,GEN,,False,CHRISTOPHER MANNING,LIBERTARIAN,False,TOTAL,13265,244893,False,20230706,False
29014,2018,NEW MEXICO,NM,35,85,66,US HOUSE,3,GEN,,False,JERALD STEVE MCFALL,REPUBLICAN,False,TOTAL,76427,244893,False,20230706,False
29015,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,KATE M BROWNING,WOMEN'S EQUALITY,False,TOTAL,2988,270053,False,20230706,False
29016,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,LEE M ZELDIN,CONSERVATIVE,False,TOTAL,14284,270053,False,20230706,True
29017,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,LEE M ZELDIN,INDEPENDENCE,False,TOTAL,2693,270053,False,20230706,True
29018,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,LEE M ZELDIN,REFORM,False,TOTAL,488,270053,False,20230706,True
29019,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,LEE M ZELDIN,REPUBLICAN,False,TOTAL,121562,270053,False,20230706,True
29020,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,PERRY GERSHON,DEMOCRAT,False,TOTAL,124213,270053,False,20230706,True
29021,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,PERRY GERSHON,WORKING FAMILIES,False,TOTAL,3778,270053,False,20230706,True
29022,2018,NEW YORK,NY,36,21,13,US HOUSE,1,GEN,,False,WRITEIN,,True,TOTAL,47,270053,False,20230706,False
29023,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,LIUBA GRECHEN SHIRLEY,DEMOCRAT,False,TOTAL,108803,241217,False,20230706,True
29024,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,LIUBA GRECHEN SHIRLEY,WOMEN'S EQUALITY,False,TOTAL,1472,241217,False,20230706,True
29025,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,LIUBA GRECHEN SHIRLEY,WORKING FAMILIES,False,TOTAL,2799,241217,False,20230706,True
29026,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,PETER T KING,CONSERVATIVE,False,TOTAL,12504,241217,False,20230706,True
29027,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,PETER T KING,INDEPENDENCE,False,TOTAL,2535,241217,False,20230706,True
29028,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,PETER T KING,REFORM,False,TOTAL,474,241217,False,20230706,True
29029,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,PETER T KING,REPUBLICAN,False,TOTAL,112565,241217,False,20230706,True
29030,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,PETER T KING,TAX REVOLT,False,TOTAL,0,241217,False,20230706,True
29031,2018,NEW YORK,NY,36,21,13,US HOUSE,2,GEN,,False,WRITEIN,,True,TOTAL,65,241217,False,20230706,False
29032,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,DAN P DEBONO,CONSERVATIVE,False,TOTAL,10798,267062,False,20230706,True
29033,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,DAN P DEBONO,REPUBLICAN,False,TOTAL,98716,267062,False,20230706,True
29034,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,THOMAS R SUOZZI,DEMOCRAT,False,TOTAL,149937,267062,False,20230706,True
29035,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,THOMAS R SUOZZI,INDEPENDENCE,False,TOTAL,2962,267062,False,20230706,True
29036,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,THOMAS R SUOZZI,REFORM,False,TOTAL,343,267062,False,20230706,True
29037,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,THOMAS R SUOZZI,WOMEN'S EQUALITY,False,TOTAL,1376,267062,False,20230706,True
29038,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,THOMAS R SUOZZI,WORKING FAMILIES,False,TOTAL,2838,267062,False,20230706,True
29039,2018,NEW YORK,NY,36,21,13,US HOUSE,3,GEN,,False,WRITEIN,,True,TOTAL,92,267062,False,20230706,False
29040,2018,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,,False,AMEER N BENNO,CONSERVATIVE,False,TOTAL,9709,260206,False,20230706,True
29041,2018,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,,False,AMEER N BENNO,REFORM,False,TOTAL,556,260206,False,20230706,True
29042,2018,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,,False,AMEER N BENNO,REPUBLICAN,False,TOTAL,90306,260206,False,20230706,True
29043,2018,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,,False,KATHLEEN M RICE,DEMOCRAT,False,TOTAL,156728,260206,False,20230706,True
29044,2018,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,,False,KATHLEEN M RICE,WOMEN'S EQUALITY,False,TOTAL,2807,260206,False,20230706,True
29045,2018,NEW YORK,NY,36,21,13,US HOUSE,4,GEN,,False,WRITEIN,,True,TOTAL,100,260206,False,20230706,False
29046,2018,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,,False,GREGORY W MEEKS,DEMOCRAT,False,TOTAL,160500,161471,False,20230706,False
29047,2018,NEW YORK,NY,36,21,13,US HOUSE,5,GEN,,False,WRITEIN,,True,TOTAL,971,161471,False,20230706,False
29048,2018,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,,False,GRACE MENG,DEMOCRAT,False,TOTAL,104293,123421,False,20230706,True
29049,2018,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,,False,GRACE MENG,REFORM,False,TOTAL,924,123421,False,20230706,True
29050,2018,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,,False,GRACE MENG,WORKING FAMILIES,False,TOTAL,6429,123421,False,20230706,True
29051,2018,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,,False,THOMAS J HILLGARDNER,GREEN,False,TOTAL,11209,123421,False,20230706,False
29052,2018,NEW YORK,NY,36,21,13,US HOUSE,6,GEN,,False,WRITEIN,,True,TOTAL,566,123421,False,20230706,False
29053,2018,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,,False,JEFFREY M KURZON,REFORM,False,TOTAL,1740,157302,False,20230706,False
29054,2018,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,,False,JOSEPH LIEBERMAN,CONSERVATIVE,False,TOTAL,8670,157302,False,20230706,False
29055,2018,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,,False,NYDIA M VELAZQUEZ,DEMOCRAT,False,TOTAL,134125,157302,False,20230706,True
29056,2018,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,,False,NYDIA M VELAZQUEZ,WORKING FAMILIES,False,TOTAL,12562,157302,False,20230706,True
29057,2018,NEW YORK,NY,36,21,13,US HOUSE,7,GEN,,False,WRITEIN,,True,TOTAL,205,157302,False,20230706,False
29058,2018,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,,False,ERNEST C JOHNSON,CONSERVATIVE,False,TOTAL,9997,191567,False,20230706,False
29059,2018,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,,False,HAKEEM S JEFFRIES,DEMOCRAT,False,TOTAL,170850,191567,False,20230706,True
29060,2018,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,,False,HAKEEM S JEFFRIES,WORKING FAMILIES,False,TOTAL,9526,191567,False,20230706,True
29061,2018,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,,False,JESSICA L WHITE,REFORM,False,TOTAL,1031,191567,False,20230706,False
29062,2018,NEW YORK,NY,36,21,13,US HOUSE,8,GEN,,False,WRITEIN,,True,TOTAL,163,191567,False,20230706,False
29063,2018,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,,False,JOEL ANABILAH-AZUMAH,REFORM,False,TOTAL,779,203423,False,20230706,False
29064,2018,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,,False,LUTCHI GAYOT,CONSERVATIVE,False,TOTAL,2199,203423,False,20230706,True
29065,2018,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,,False,LUTCHI GAYOT,REPUBLICAN,False,TOTAL,18702,203423,False,20230706,True
29066,2018,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,,False,WRITEIN,,True,TOTAL,288,203423,False,20230706,False
29067,2018,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,,False,YVETTE D CLARKE,DEMOCRAT,False,TOTAL,167269,203423,False,20230706,True
29068,2018,NEW YORK,NY,36,21,13,US HOUSE,9,GEN,,False,YVETTE D CLARKE,WORKING FAMILIES,False,TOTAL,14186,203423,False,20230706,True
29069,2018,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,,False,JERROLD L NADLER,DEMOCRAT,False,TOTAL,162131,210958,False,20230706,True
29070,2018,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,,False,JERROLD L NADLER,WORKING FAMILIES,False,TOTAL,10964,210958,False,20230706,True
29071,2018,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,,False,NAOMI LEVIN,CONSERVATIVE,False,TOTAL,3259,210958,False,20230706,True
29072,2018,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,,False,NAOMI LEVIN,REFORM,False,TOTAL,668,210958,False,20230706,True
29073,2018,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,,False,NAOMI LEVIN,REPUBLICAN,False,TOTAL,33692,210958,False,20230706,True
29074,2018,NEW YORK,NY,36,21,13,US HOUSE,10,GEN,,False,WRITEIN,,True,TOTAL,244,210958,False,20230706,False
29075,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,DAN DONOVAN,CONSERVATIVE,False,TOTAL,7352,192173,False,20230706,True
29076,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,DAN DONOVAN,INDEPENDENCE,False,TOTAL,1302,192173,False,20230706,True
29077,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,DAN DONOVAN,REFORM,False,TOTAL,347,192173,False,20230706,True
29078,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,DAN DONOVAN,REPUBLICAN,False,TOTAL,80440,192173,False,20230706,True
29079,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,HENRY J BARDEL,GREEN,False,TOTAL,774,192173,False,20230706,False
29080,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,MAX N ROSE,DEMOCRAT,False,TOTAL,96850,192173,False,20230706,True
29081,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,MAX N ROSE,WOMEN'S EQUALITY,False,TOTAL,1079,192173,False,20230706,True
29082,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,MAX N ROSE,WORKING FAMILIES,False,TOTAL,3894,192173,False,20230706,True
29083,2018,NEW YORK,NY,36,21,13,US HOUSE,11,GEN,,False,WRITEIN,,True,TOTAL,135,192173,False,20230706,False
29084,2018,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,,False,CAROLYN B MALONEY,DEMOCRAT,False,TOTAL,205858,251877,False,20230706,True
29085,2018,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,,False,CAROLYN B MALONEY,REFORM,False,TOTAL,600,251877,False,20230706,True
29086,2018,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,,False,CAROLYN B MALONEY,WORKING FAMILIES,False,TOTAL,10972,251877,False,20230706,True
29087,2018,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,,False,ELIOT RABIN,REPUBLICAN,False,TOTAL,30446,251877,False,20230706,False
29088,2018,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,,False,SCOTT HUTCHINS,GREEN,False,TOTAL,3728,251877,False,20230706,False
29089,2018,NEW YORK,NY,36,21,13,US HOUSE,12,GEN,,False,WRITEIN,,True,TOTAL,273,251877,False,20230706,False
29090,2018,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,,False,ADRIANO ESPAILLAT,DEMOCRAT,False,TOTAL,171341,190688,False,20230706,True
29091,2018,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,,False,ADRIANO ESPAILLAT,WORKING FAMILIES,False,TOTAL,8694,190688,False,20230706,True
29092,2018,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,,False,JINEEA BUTLER,REFORM,False,TOTAL,733,190688,False,20230706,True
29093,2018,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,,False,JINEEA BUTLER,REPUBLICAN,False,TOTAL,9535,190688,False,20230706,True
29094,2018,NEW YORK,NY,36,21,13,US HOUSE,13,GEN,,False,WRITEIN,,True,TOTAL,385,190688,False,20230706,False
29095,2018,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,,False,ALEXANDRIA OCASIO-CORTEZ,DEMOCRAT,False,TOTAL,110318,141204,False,20230706,False
29096,2018,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,,False,ANTHONY PAPPAS,REPUBLICAN,False,TOTAL,19202,141204,False,20230706,False
29097,2018,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,,False,ELIZABETH PERRI,CONSERVATIVE,False,TOTAL,2254,141204,False,20230706,False
29098,2018,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,,False,JOSEPH CROWLEY,WOMEN'S EQUALITY,False,TOTAL,1273,141204,False,20230706,True
29099,2018,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,,False,JOSEPH CROWLEY,WORKING FAMILIES,False,TOTAL,8075,141204,False,20230706,True
29100,2018,NEW YORK,NY,36,21,13,US HOUSE,14,GEN,,False,WRITEIN,,True,TOTAL,82,141204,False,20230706,False
29101,2018,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,,False,JASON D GONZALEZ,CONSERVATIVE,False,TOTAL,639,129751,False,20230706,True
29102,2018,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,,False,JASON D GONZALEZ,REPUBLICAN,False,TOTAL,4566,129751,False,20230706,True
29103,2018,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,,False,JOSE E SERRANO,DEMOCRAT,False,TOTAL,122007,129751,False,20230706,True
29104,2018,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,,False,JOSE E SERRANO,WORKING FAMILIES,False,TOTAL,2462,129751,False,20230706,True
29105,2018,NEW YORK,NY,36,21,13,US HOUSE,15,GEN,,False,WRITEIN,,True,TOTAL,77,129751,False,20230706,False
29106,2018,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,,False,ELIOT L ENGEL,DEMOCRAT,False,TOTAL,172815,183356,False,20230706,True
29107,2018,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,,False,ELIOT L ENGEL,WOMEN'S EQUALITY,False,TOTAL,2474,183356,False,20230706,True
29108,2018,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,,False,ELIOT L ENGEL,WORKING FAMILIES,False,TOTAL,6755,183356,False,20230706,True
29109,2018,NEW YORK,NY,36,21,13,US HOUSE,16,GEN,,False,WRITEIN,,True,TOTAL,1312,183356,False,20230706,False
29110,2018,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,,False,JOSEPH J CIARDULLO,REFORM,False,TOTAL,23150,193841,False,20230706,False
29111,2018,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,,False,NITA M LOWEY,DEMOCRAT,False,TOTAL,159923,193841,False,20230706,True
29112,2018,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,,False,NITA M LOWEY,WOMEN'S EQUALITY,False,TOTAL,2909,193841,False,20230706,True
29113,2018,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,,False,NITA M LOWEY,WORKING FAMILIES,False,TOTAL,7336,193841,False,20230706,True
29114,2018,NEW YORK,NY,36,21,13,US HOUSE,17,GEN,,False,WRITEIN,,True,TOTAL,523,193841,False,20230706,False
29115,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,JAMES O'DONNELL,CONSERVATIVE,False,TOTAL,14484,251690,False,20230706,True
29116,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,JAMES O'DONNELL,REFORM,False,TOTAL,1206,251690,False,20230706,True
29117,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,JAMES O'DONNELL,REPUBLICAN,False,TOTAL,96345,251690,False,20230706,True
29118,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,SEAN PATRICK MALONEY,DEMOCRAT,False,TOTAL,126368,251690,False,20230706,True
29119,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,SEAN PATRICK MALONEY,INDEPENDENCE,False,TOTAL,7726,251690,False,20230706,True
29120,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,SEAN PATRICK MALONEY,WOMEN'S EQUALITY,False,TOTAL,1541,251690,False,20230706,True
29121,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,SEAN PATRICK MALONEY,WORKING FAMILIES,False,TOTAL,3929,251690,False,20230706,True
29122,2018,NEW YORK,NY,36,21,13,US HOUSE,18,GEN,,False,WRITEIN,,True,TOTAL,91,251690,False,20230706,False
29123,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,ANTONIO DELGADO,DEMOCRAT,False,TOTAL,135582,287986,False,20230706,True
29124,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,ANTONIO DELGADO,WOMEN'S EQUALITY,False,TOTAL,3054,287986,False,20230706,True
29125,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,ANTONIO DELGADO,WORKING FAMILIES,False,TOTAL,9237,287986,False,20230706,True
29126,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,DIANE NEAL,INDEPENDENT,False,TOTAL,2835,287986,False,20230706,False
29127,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,JOHN J FASO,CONSERVATIVE,False,TOTAL,16906,287986,False,20230706,True
29128,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,JOHN J FASO,INDEPENDENCE,False,TOTAL,3009,287986,False,20230706,True
29129,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,JOHN J FASO,REFORM,False,TOTAL,654,287986,False,20230706,True
29130,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,JOHN J FASO,REPUBLICAN,False,TOTAL,112304,287986,False,20230706,True
29131,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,STEVEN GREENFIELD,GREEN,False,TOTAL,4313,287986,False,20230706,False
29132,2018,NEW YORK,NY,36,21,13,US HOUSE,19,GEN,,False,WRITEIN,,True,TOTAL,92,287986,False,20230706,False
29133,2018,NEW YORK,NY,36,21,13,US HOUSE,20,GEN,,False,JOE VITOLLO,REPUBLICAN,False,TOTAL,89058,266014,False,20230706,False
29134,2018,NEW YORK,NY,36,21,13,US HOUSE,20,GEN,,False,PAUL D TONKO,DEMOCRAT,False,TOTAL,161330,266014,False,20230706,True
29135,2018,NEW YORK,NY,36,21,13,US HOUSE,20,GEN,,False,PAUL D TONKO,REFORM,False,TOTAL,1640,266014,False,20230706,True
29136,2018,NEW YORK,NY,36,21,13,US HOUSE,20,GEN,,False,PAUL D TONKO,WOMEN'S EQUALITY,False,TOTAL,3712,266014,False,20230706,True
29137,2018,NEW YORK,NY,36,21,13,US HOUSE,20,GEN,,False,PAUL D TONKO,WORKING FAMILIES,False,TOTAL,10129,266014,False,20230706,True
29138,2018,NEW YORK,NY,36,21,13,US HOUSE,20,GEN,,False,WRITEIN,,True,TOTAL,145,266014,False,20230706,False
29139,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,ELISE M STEFANIK,CONSERVATIVE,False,TOTAL,11398,235267,False,20230706,True
29140,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,ELISE M STEFANIK,INDEPENDENCE,False,TOTAL,3369,235267,False,20230706,True
29141,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,ELISE M STEFANIK,REFORM,False,TOTAL,781,235267,False,20230706,True
29142,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,ELISE M STEFANIK,REPUBLICAN,False,TOTAL,116433,235267,False,20230706,True
29143,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,LYNN KAHN,GREEN,False,TOTAL,3437,235267,False,20230706,False
29144,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,TEDRA L COBB,DEMOCRAT,False,TOTAL,93394,235267,False,20230706,True
29145,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,TEDRA L COBB,WOMEN'S EQUALITY,False,TOTAL,1972,235267,False,20230706,True
29146,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,TEDRA L COBB,WORKING FAMILIES,False,TOTAL,4425,235267,False,20230706,True
29147,2018,NEW YORK,NY,36,21,13,US HOUSE,21,GEN,,False,WRITEIN,,True,TOTAL,58,235267,False,20230706,False
29148,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,ANTHONY J BRINDISI,DEMOCRAT,False,TOTAL,116001,251212,False,20230706,True
29149,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,ANTHONY J BRINDISI,INDEPENDENCE,False,TOTAL,5673,251212,False,20230706,True
29150,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,ANTHONY J BRINDISI,WOMEN'S EQUALITY,False,TOTAL,1390,251212,False,20230706,True
29151,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,ANTHONY J BRINDISI,WORKING FAMILIES,False,TOTAL,4651,251212,False,20230706,True
29152,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,CLAUDIA TENNEY,CONSERVATIVE,False,TOTAL,12061,251212,False,20230706,True
29153,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,CLAUDIA TENNEY,REFORM,False,TOTAL,1056,251212,False,20230706,True
29154,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,CLAUDIA TENNEY,REPUBLICAN,False,TOTAL,110125,251212,False,20230706,True
29155,2018,NEW YORK,NY,36,21,13,US HOUSE,22,GEN,,False,WRITEIN,,True,TOTAL,255,251212,False,20230706,False
29156,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,THOMAS W REED II,CONSERVATIVE,False,TOTAL,12274,240374,False,20230706,True
29157,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,THOMAS W REED II,INDEPENDENCE,False,TOTAL,3327,240374,False,20230706,True
29158,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,THOMAS W REED II,REPUBLICAN,False,TOTAL,114722,240374,False,20230706,True
29159,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,TRACY MITRANO,DEMOCRAT,False,TOTAL,100914,240374,False,20230706,True
29160,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,TRACY MITRANO,WOMEN'S EQUALITY,False,TOTAL,2554,240374,False,20230706,True
29161,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,TRACY MITRANO,WORKING FAMILIES,False,TOTAL,6464,240374,False,20230706,True
29162,2018,NEW YORK,NY,36,21,13,US HOUSE,23,GEN,,False,WRITEIN,,True,TOTAL,119,240374,False,20230706,False
29163,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,DANA BALTER,DEMOCRAT,False,TOTAL,115902,260477,False,20230706,True
29164,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,DANA BALTER,WOMEN'S EQUALITY,False,TOTAL,2540,260477,False,20230706,True
29165,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,DANA BALTER,WORKING FAMILIES,False,TOTAL,4784,260477,False,20230706,True
29166,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,JOHN M KATKO,CONSERVATIVE,False,TOTAL,16972,260477,False,20230706,True
29167,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,JOHN M KATKO,INDEPENDENCE,False,TOTAL,5454,260477,False,20230706,True
29168,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,JOHN M KATKO,REFORM,False,TOTAL,956,260477,False,20230706,True
29169,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,JOHN M KATKO,REPUBLICAN,False,TOTAL,113538,260477,False,20230706,True
29170,2018,NEW YORK,NY,36,21,13,US HOUSE,24,GEN,,False,WRITEIN,,True,TOTAL,331,260477,False,20230706,False
29171,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JIM MAXWELL,CONSERVATIVE,False,TOTAL,17781,270120,False,20230706,True
29172,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JIM MAXWELL,REFORM,False,TOTAL,1613,270120,False,20230706,True
29173,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JIM MAXWELL,REPUBLICAN,False,TOTAL,91342,270120,False,20230706,True
29174,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JOSEPH D MORELLE,DEMOCRAT,False,TOTAL,147979,270120,False,20230706,True
29175,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JOSEPH D MORELLE,INDEPENDENCE,False,TOTAL,4585,270120,False,20230706,True
29176,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JOSEPH D MORELLE,WOMEN'S EQUALITY,False,TOTAL,2105,270120,False,20230706,True
29177,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,JOSEPH D MORELLE,WORKING FAMILIES,False,TOTAL,4575,270120,False,20230706,True
29178,2018,NEW YORK,NY,36,21,13,US HOUSE,25,GEN,,False,WRITEIN,,True,TOTAL,140,270120,False,20230706,False
29179,2018,NEW YORK,NY,36,21,13,US HOUSE,26,GEN,,False,BRIAN HIGGINS,DEMOCRAT,False,TOTAL,156968,230663,False,20230706,True
29180,2018,NEW YORK,NY,36,21,13,US HOUSE,26,GEN,,False,BRIAN HIGGINS,WOMEN'S EQUALITY,False,TOTAL,3269,230663,False,20230706,True
29181,2018,NEW YORK,NY,36,21,13,US HOUSE,26,GEN,,False,BRIAN HIGGINS,WORKING FAMILIES,False,TOTAL,8929,230663,False,20230706,True
29182,2018,NEW YORK,NY,36,21,13,US HOUSE,26,GEN,,False,RENEE M ZENO,REPUBLICAN,False,TOTAL,61488,230663,False,20230706,False
29183,2018,NEW YORK,NY,36,21,13,US HOUSE,26,GEN,,False,WRITEIN,,True,TOTAL,9,230663,False,20230706,False
29184,2018,NEW YORK,NY,36,21,13,US HOUSE,27,GEN,,False,CHRIS COLLINS,CONSERVATIVE,False,TOTAL,23553,285300,False,20230706,True
29185,2018,NEW YORK,NY,36,21,13,US HOUSE,27,GEN,,False,CHRIS COLLINS,INDEPENDENCE,False,TOTAL,2087,285300,False,20230706,True
29186,2018,NEW YORK,NY,36,21,13,US HOUSE,27,GEN,,False,CHRIS COLLINS,REPUBLICAN,False,TOTAL,114506,285300,False,20230706,True
