year,state,district,c1,c2,c1_party,c2_party,c1_votes,c2_votes,winner,winner_party
2020,VIRGINIA,5,"ROBERT G ""BOB"" GOOD",B CAMERON WEBB,REPUBLICAN,DEMOCRAT,210988,190315.0,"ROBERT G ""BOB"" GOOD",REPUBLICAN
2020,VIRGINIA,6,BEN CLINE,NICHOLAS A BETTS,REPUBLICAN,DEMOCRAT,246606,134729.0,BEN CLINE,REPUBLICAN
2020,VIRGINIA,7,ABIGAIL DAVIS SPANBERGER,NICK J FREITAS,DEMOCRAT,REPUBLICAN,230893,222623.0,ABIGAIL DAVIS SPANBERGER,DEMOCRAT
2020,VIRGINIA,8,DONALD S BEYER JR,JEFF A JORDAN,DEMOCRAT,REPUBLICAN,301454,95365.0,DONALD S BEYER JR,DEMOCRAT
2020,VIRGINIA,9,H MORGAN GRIFFITH,WRITEIN,REPUBLICAN,,271851,17423.0,H MORGAN GRIFFITH,REPUBLICAN
2020,VIRGINIA,10,JENNIFER WEXTON,ALISCIA N ANDREWS,DEMOCRAT,REPUBLICAN,268734,206253.0,JENNIFER WEXTON,DEMOCRAT
2020,VIRGINIA,11,GERALD E CONNOLLY,MANGA A ANANTATMULA,DEMOCRAT,REPUBLICAN,280725,111380.0,GERALD E CONNOLLY,DEMOCRAT
2020,WASHINGTON,1,SUZAN K DELBENE,JEFFREY BEELER SR,DEMOCRAT,REPUBLICAN,249944,176407.0,SUZAN K DELBENE,DEMOCRAT
2020,WASHINGTON,2,RICK LARSEN,TIMOTHY S HAZELO,DEMOCRAT,REPUBLICAN,255252,148384.0,RICK LARSEN,DEMOCRAT
2020,WASHINGTON,3,JAIME HERRERA BEUTLER,CAROLYN LONG,REPUBLICAN,DEMOCRAT,235579,181347.0,JAIME HERRERA BEUTLER,REPUBLICAN
2020,WASHINGTON,4,DAN NEWHOUSE,DOUGLAS E MCKINLEY,REPUBLICAN,DEMOCRAT,202108,102667.0,DAN NEWHOUSE,REPUBLICAN
2020,WASHINGTON,5,CATHY MCMORRIS RODGERS,DAVE WILSON,REPUBLICAN,DEMOCRAT,247815,155737.0,CATHY MCMORRIS RODGERS,REPUBLICAN
2020,WASHINGTON,6,DEREK KILMER,ELIZABETH KREISELMAIER,DEMOCRAT,REPUBLICAN,247429,168783.0,DEREK KILMER,DEMOCRAT
2020,WASHINGTON,7,PRAMILA JAYAPAL,CRAIG KELLER,DEMOCRAT,REPUBLICAN,387109,78240.0,PRAMILA JAYAPAL,DEMOCRAT
2020,WASHINGTON,8,KIM SCHRIER,JESSE JENSEN,DEMOCRAT,REPUBLICAN,213123,198423.0,KIM SCHRIER,DEMOCRAT
2020,WASHINGTON,9,ADAM SMITH,DOUG BASLER,DEMOCRAT,REPUBLICAN,258771,89697.0,ADAM SMITH,DEMOCRAT
2020,WASHINGTON,10,MARILYN STRICKLAND,BETH DOGLIO,DEMOCRAT,DEMOCRAT,167937,121040.0,MARILYN STRICKLAND,DEMOCRAT
2020,WEST VIRGINIA,1,DAVID B MCKINLEY,NATALIE CLINE,REPUBLICAN,DEMOCRAT,180488,81177.0,DAVID B MCKINLEY,REPUBLICAN
2020,WEST VIRGINIA,2,ALEXANDER X MOONEY,CATHY KUNKEL,REPUBLICAN,DEMOCRAT,172195,100799.0,ALEXANDER X MOONEY,REPUBLICAN
2020,WEST VIRGINIA,3,CAROL D MILLER,HILARY TURNER,REPUBLICAN,DEMOCRAT,161585,64927.0,CAROL D MILLER,REPUBLICAN
2020,WISCONSIN,1,BRYAN STEIL,ROGER POLACK,REPUBLICAN,DEMOCRAT,238271,163170.0,BRYAN STEIL,REPUBLICAN
2020,WISCONSIN,2,MARK POCAN,PETER THERON,DEMOCRAT,REPUBLICAN,318523,138306.0,MARK POCAN,DEMOCRAT
2020,WISCONSIN,3,RON KIND,DERRICK VAN ORDEN,DEMOCRAT,REPUBLICAN,199870,189524.0,RON KIND,DEMOCRAT
2020,WISCONSIN,4,GWEN MOORE,TIM ROGERS,DEMOCRAT,REPUBLICAN,232668,70769.0,GWEN MOORE,DEMOCRAT
2020,WISCONSIN,5,SCOTT FITZGERALD,TOM PALZEWICZ,REPUBLICAN,DEMOCRAT,265434,175902.0,SCOTT FITZGERALD,REPUBLICAN
2020,WISCONSIN,6,GLENN GROTHMAN,JESSICA J KING,REPUBLICAN,DEMOCRAT,238874,164239.0,GLENN GROTHMAN,REPUBLICAN
2020,WISCONSIN,7,THOMAS P TIFFANY,TRICIA ZUNKER,REPUBLICAN,DEMOCRAT,252048,162741.0,THOMAS P TIFFANY,REPUBLICAN
2020,WISCONSIN,8,MIKE GALLAGHER,AMANDA STUCK,REPUBLICAN,DEMOCRAT,268173,149558.0,MIKE GALLAGHER,REPUBLICAN
2020,WYOMING,0,LIZ CHENEY,LYNNETTE GREY BULL,REPUBLICAN,DEMOCRAT,185732,66576.0,LIZ CHENEY,REPUBLICAN
2022,ALABAMA,1,JERRY L CARL,ALEXANDER M REMREY,REPUBLICAN,LIBERTARIAN,140592,26369.0,JERRY L CARL,REPUBLICAN
2022,ALABAMA,2,BARRY MOORE,PHYLLIS HARVEY-HALL,REPUBLICAN,DEMOCRAT,137460,58014.0,BARRY MOORE,REPUBLICAN
2022,ALABAMA,3,MIKE ROGERS,LIN VEASEY,REPUBLICAN,DEMOCRAT,135602,47859.0,MIKE ROGERS,REPUBLICAN
2022,ALABAMA,4,ROBERT B ADERHOLT,RICK NEIGHBORS,REPUBLICAN,DEMOCRAT,164655,26694.0,ROBERT B ADERHOLT,REPUBLICAN
2022,ALABAMA,5,DALE STRONG,KATHY WARNER-STANTON,REPUBLICAN,DEMOCRAT,142435,62740.0,DALE STRONG,REPUBLICAN
2022,ALABAMA,6,GARY J PALMER,ANDRIA CHIEFFO,REPUBLICAN,LIBERTARIAN,154233,27833.0,GARY J PALMER,REPUBLICAN
2022,ALABAMA,7,TERRI A SEWELL,BEATRICE NICHOLS,DEMOCRAT,REPUBLICAN,123233,67416.0,TERRI A SEWELL,DEMOCRAT
2022,ALASKA,0,MARY SATTLER PELTOLA,SARAH PALIN,DEMOCRAT,REPUBLICAN,128553,67866.0,MARY SATTLER PELTOLA,DEMOCRAT
2022,ARIZONA,1,DAVID SCHWEIKERT,JEVIN HODGE,REPUBLICAN,DEMOCRAT,182336,179141.0,DAVID SCHWEIKERT,REPUBLICAN
2022,ARIZONA,2,ELI CRANE,TOM O’HALLERAN,REPUBLICAN,DEMOCRAT,174169,149151.0,ELI CRANE,REPUBLICAN
2022,ARIZONA,3,RUBEN GALLEGO,JEFF ZINK,DEMOCRAT,REPUBLICAN,108599,32475.0,RUBEN GALLEGO,DEMOCRAT
2022,ARIZONA,4,GREG STANTON,KELLY COOPER,DEMOCRAT,REPUBLICAN,148941,116521.0,GREG STANTON,DEMOCRAT
2022,ARIZONA,5,ANDY BIGGS,JAVIER RAMOS,REPUBLICAN,DEMOCRAT,182464,120243.0,ANDY BIGGS,REPUBLICAN
2022,ARIZONA,6,JUAN CISCOMANI,KIRSTEN ENGEL,REPUBLICAN,DEMOCRAT,177201,171969.0,JUAN CISCOMANI,REPUBLICAN
2022,ARIZONA,7,RAÚL M GRIJALVA,LUIS POZZOLO,DEMOCRAT,REPUBLICAN,126418,69444.0,RAÚL M GRIJALVA,DEMOCRAT
2022,ARIZONA,8,DEBBIE LESKO,JEREMY SPREITZER,REPUBLICAN,DEMOCRATIC,197555,5145.0,DEBBIE LESKO,REPUBLICAN
2022,ARIZONA,9,PAUL GOSAR,RICHARD GRAYSON,REPUBLICAN,DEMOCRATIC,192796,3531.0,PAUL GOSAR,REPUBLICAN
2022,ARKANSAS,1,ERIC A “RICK” CRAWFORD,MONTE HODGES,REPUBLICAN,DEMOCRAT,153774,54598.0,ERIC A “RICK” CRAWFORD,REPUBLICAN
2022,ARKANSAS,2,J FRENCH HILL,QUINTESSA HATHAWAY,REPUBLICAN,DEMOCRAT,147975,86887.0,J FRENCH HILL,REPUBLICAN
2022,ARKANSAS,3,STEVE WOMACK,LAUREN MALLETT-HAYS,REPUBLICAN,DEMOCRAT,142401,73541.0,STEVE WOMACK,REPUBLICAN
2022,ARKANSAS,4,BRUCE WESTERMAN,JOHN WHITE,REPUBLICAN,DEMOCRAT,153850,56745.0,BRUCE WESTERMAN,REPUBLICAN
2022,CALIFORNIA,1,DOUG LAMALFA,MAX STEINER,REPUBLICAN,DEMOCRAT,152839,93386.0,DOUG LAMALFA,REPUBLICAN
2022,CALIFORNIA,2,JARED HUFFMAN,DOUGLAS BROWER,DEMOCRAT,REPUBLICAN,229720,79029.0,JARED HUFFMAN,DEMOCRAT
2022,CALIFORNIA,3,KEVIN KILEY,KERMIT JONES,REPUBLICAN,DEMOCRAT,181438,156761.0,KEVIN KILEY,REPUBLICAN
2022,CALIFORNIA,4,MIKE THOMPSON,MATT BROCK,DEMOCRAT,REPUBLICAN,176900,84007.0,MIKE THOMPSON,DEMOCRAT
2022,CALIFORNIA,5,TOM MCCLINTOCK,MICHAEL J “MIKE” BARKLEY,REPUBLICAN,DEMOCRAT,173524,109506.0,TOM MCCLINTOCK,REPUBLICAN
2022,CALIFORNIA,6,AMI BERA,TAMIKA HAMILTON,DEMOCRAT,REPUBLICAN,121058,95325.0,AMI BERA,DEMOCRAT
2022,CALIFORNIA,7,DORIS O MATSUI,MAX SEMENENKO,DEMOCRAT,REPUBLICAN,150618,70033.0,DORIS O MATSUI,DEMOCRAT
2022,CALIFORNIA,8,JOHN GARAMENDI,RUDY RECILE,DEMOCRAT,REPUBLICAN,145501,46634.0,JOHN GARAMENDI,DEMOCRAT
2022,CALIFORNIA,9,JOSH HARDER,TOM PATTI,DEMOCRAT,REPUBLICAN,95598,78802.0,JOSH HARDER,DEMOCRAT
2022,CALIFORNIA,10,MARK DESAULNIER,MICHAEL ERNEST KERR,DEMOCRAT,GREEN,198415,52965.0,MARK DESAULNIER,DEMOCRAT
2022,CALIFORNIA,11,NANCY PELOSI,JOHN DENNIS,DEMOCRAT,REPUBLICAN,220848,42217.0,NANCY PELOSI,DEMOCRAT
2022,CALIFORNIA,12,BARBARA LEE,STEPHEN SLAUSON,DEMOCRAT,REPUBLICAN,217110,22859.0,BARBARA LEE,DEMOCRAT
2022,CALIFORNIA,13,JOHN DUARTE,ADAM GRAY,REPUBLICAN,DEMOCRAT,67060,66496.0,JOHN DUARTE,REPUBLICAN
2022,CALIFORNIA,14,ERIC SWALWELL,ALISON HAYDEN,DEMOCRAT,REPUBLICAN,137612,60852.0,ERIC SWALWELL,DEMOCRAT
2022,CALIFORNIA,15,KEVIN MULLIN,DAVID J CANEPA,DEMOCRAT,DEMOCRAT,108077,86797.0,KEVIN MULLIN,DEMOCRAT
2022,CALIFORNIA,16,ANNA G ESHOO,RISHI KUMAR,DEMOCRAT,DEMOCRAT,139235,101772.0,ANNA G ESHOO,DEMOCRAT
2022,CALIFORNIA,17,RO KHANNA,RITESH TANDON,DEMOCRAT,REPUBLICAN,127853,52400.0,RO KHANNA,DEMOCRAT
2022,CALIFORNIA,18,ZOE LOFGREN,PETER HERNANDEZ,DEMOCRAT,REPUBLICAN,99776,51737.0,ZOE LOFGREN,DEMOCRAT
2022,CALIFORNIA,19,JIMMY PANETTA,JEFF GORMAN,DEMOCRAT,REPUBLICAN,194494,88816.0,JIMMY PANETTA,DEMOCRAT
2022,CALIFORNIA,20,KEVIN MCCARTHY,MARISA WOOD,REPUBLICAN,DEMOCRAT,153847,74934.0,KEVIN MCCARTHY,REPUBLICAN
2022,CALIFORNIA,21,JIM COSTA,MICHAEL MAHER,DEMOCRAT,REPUBLICAN,68074,57573.0,JIM COSTA,DEMOCRAT
2022,CALIFORNIA,22,DAVID G VALADAO,RUDY SALAS,REPUBLICAN,DEMOCRAT,52994,49862.0,DAVID G VALADAO,REPUBLICAN
2022,CALIFORNIA,23,JAY OBERNOLTE,DEREK MARSHALL,REPUBLICAN,DEMOCRAT,103197,65908.0,JAY OBERNOLTE,REPUBLICAN
2022,CALIFORNIA,24,SALUD O CARBAJAL,BRAD ALLEN,DEMOCRAT,REPUBLICAN,159019,103533.0,SALUD O CARBAJAL,DEMOCRAT
2022,CALIFORNIA,25,RAUL RUIZ,BRIAN E HAWKINS,DEMOCRAT,REPUBLICAN,87641,65101.0,RAUL RUIZ,DEMOCRAT
2022,CALIFORNIA,26,JULIA BROWNLEY,MATT JACOBS,DEMOCRAT,REPUBLICAN,134575,112214.0,JULIA BROWNLEY,DEMOCRAT
2022,CALIFORNIA,27,MIKE GARCIA,CHRISTY SMITH,REPUBLICAN,DEMOCRAT,104624,91892.0,MIKE GARCIA,REPUBLICAN
2022,CALIFORNIA,28,JUDY CHU,WES HALLMAN,DEMOCRAT,REPUBLICAN,150062,76495.0,JUDY CHU,DEMOCRAT
2022,CALIFORNIA,29,TONY CÁRDENAS,ANGÉLICA MARIA DUEÑAS,DEMOCRAT,DEMOCRAT,69915,49520.0,TONY CÁRDENAS,DEMOCRAT
2022,CALIFORNIA,30,ADAM B SCHIFF,G “MAEBE A GIRL” PUDLO,DEMOCRAT,DEMOCRAT,150100,60968.0,ADAM B SCHIFF,DEMOCRAT
2022,CALIFORNIA,31,GRACE F NAPOLITANO,DANIEL BOCIC MARTINEZ,DEMOCRAT,REPUBLICAN,91472,62153.0,GRACE F NAPOLITANO,DEMOCRAT
2022,CALIFORNIA,32,BRAD SHERMAN,LUCIE LAPOINTE VOLOTZKY,DEMOCRAT,REPUBLICAN,167411,74618.0,BRAD SHERMAN,DEMOCRAT
2022,CALIFORNIA,33,PETE AGUILAR,JOHN MARK PORTER,DEMOCRAT,REPUBLICAN,76588,56119.0,PETE AGUILAR,DEMOCRAT
2022,CALIFORNIA,34,JIMMY GOMEZ,DAVID KIM,DEMOCRAT,DEMOCRAT,62244,59223.0,JIMMY GOMEZ,DEMOCRAT
2022,CALIFORNIA,35,NORMA J TORRES,MIKE CARGILE,DEMOCRAT,REPUBLICAN,75121,55832.0,NORMA J TORRES,DEMOCRAT
2022,CALIFORNIA,36,TED LIEU,JOE E COLLINS III,DEMOCRAT,REPUBLICAN,194299,84264.0,TED LIEU,DEMOCRAT
2022,CALIFORNIA,37,SYDNEY KAMLAGER,JAN C PERRY,DEMOCRAT,DEMOCRAT,84338,47542.0,SYDNEY KAMLAGER,DEMOCRAT
2022,CALIFORNIA,38,LINDA T SÁNCHEZ,ERIC J CHING,DEMOCRAT,REPUBLICAN,101260,73051.0,LINDA T SÁNCHEZ,DEMOCRAT
2022,CALIFORNIA,39,MARK TAKANO,AJA SMITH,DEMOCRAT,REPUBLICAN,75896,55701.0,MARK TAKANO,DEMOCRAT
2022,CALIFORNIA,40,YOUNG KIM,ASIF MAHMOOD,REPUBLICAN,DEMOCRAT,161589,122722.0,YOUNG KIM,REPUBLICAN
2022,CALIFORNIA,41,KEN CALVERT,WILL ROLLINS,REPUBLICAN,DEMOCRAT,123869,112769.0,KEN CALVERT,REPUBLICAN
2022,CALIFORNIA,42,ROBERT GARCIA,JOHN BRISCOE,DEMOCRAT,REPUBLICAN,99217,45903.0,ROBERT GARCIA,DEMOCRAT
2022,CALIFORNIA,43,MAXINE WATERS,OMAR NAVARRO,DEMOCRAT,REPUBLICAN,95462,27985.0,MAXINE WATERS,DEMOCRAT
2022,CALIFORNIA,44,NANETTE DIAZ BARRAGÁN,PAUL JONES,DEMOCRAT,REPUBLICAN,100160,38554.0,NANETTE DIAZ BARRAGÁN,DEMOCRAT
2022,CALIFORNIA,45,MICHELLE STEEL,JAY F CHEN,REPUBLICAN,DEMOCRAT,113960,103466.0,MICHELLE STEEL,REPUBLICAN
2022,CALIFORNIA,46,J LUIS CORREA,CHRISTOPHER J GONZALES,DEMOCRAT,REPUBLICAN,78041,48257.0,J LUIS CORREA,DEMOCRAT
2022,CALIFORNIA,47,KATIE PORTER,SCOTT BAUGH,DEMOCRAT,REPUBLICAN,137374,128261.0,KATIE PORTER,DEMOCRAT
2022,CALIFORNIA,48,DARRELL ISSA,STEPHEN HOULAHAN,REPUBLICAN,DEMOCRAT,155171,101900.0,DARRELL ISSA,REPUBLICAN
2022,CALIFORNIA,49,MIKE LEVIN,BRIAN MARYOTT,DEMOCRAT,REPUBLICAN,153541,138194.0,MIKE LEVIN,DEMOCRAT
2022,CALIFORNIA,50,SCOTT H PETERS,COREY GUSTAFSON,DEMOCRAT,REPUBLICAN,168816,99819.0,SCOTT H PETERS,DEMOCRAT
2022,CALIFORNIA,51,SARA JACOBS,STAN CAPLAN,DEMOCRAT,REPUBLICAN,144186,88886.0,SARA JACOBS,DEMOCRAT
2022,CALIFORNIA,52,JUAN VARGAS,TYLER GEFFENEY,DEMOCRAT,REPUBLICAN,100686,50330.0,JUAN VARGAS,DEMOCRAT
2022,COLORADO,1,DIANA DEGETTE,JENNIFER QUALTERI,DEMOCRAT,REPUBLICAN,226929,49530.0,DIANA DEGETTE,DEMOCRAT
2022,COLORADO,2,JOE NEGUSE,MARSHALL DAWSON,DEMOCRAT,REPUBLICAN,244107,97700.0,JOE NEGUSE,DEMOCRAT
2022,COLORADO,3,LAUREN BOEBERT,ADAM FRISCH,REPUBLICAN,DEMOCRAT,163839,163293.0,LAUREN BOEBERT,REPUBLICAN
2022,COLORADO,4,KEN BUCK,IKE MCCORKLE,REPUBLICAN,DEMOCRAT,216024,129619.0,KEN BUCK,REPUBLICAN
2022,COLORADO,5,DOUG LAMBORN,DAVID TORRES,REPUBLICAN,DEMOCRAT,155528,111978.0,DOUG LAMBORN,REPUBLICAN
2022,COLORADO,6,JASON CROW,STEVEN MONAHAN,DEMOCRAT,REPUBLICAN,170140,105084.0,JASON CROW,DEMOCRAT
2022,COLORADO,7,BRITTANY PETTERSEN,ERIK AADLAND,DEMOCRAT,REPUBLICAN,204984,150510.0,BRITTANY PETTERSEN,DEMOCRAT
2022,COLORADO,8,YADIRA CARAVEO,BARBARA KIRKMEYER,DEMOCRAT,REPUBLICAN,114377,112745.0,YADIRA CARAVEO,DEMOCRAT
2022,CONNECTICUT,1,JOHN B LARSON,LARRY LAZOR,DEMOCRAT,REPUBLICAN,144873,91506.0,JOHN B LARSON,DEMOCRAT
2022,CONNECTICUT,2,JOE COURTNEY,MIKE FRANCE,DEMOCRAT,REPUBLICAN,165946,114506.0,JOE COURTNEY,DEMOCRAT
2022,CONNECTICUT,3,ROSA L DELAURO,LESLEY DENARDIS,DEMOCRAT,REPUBLICAN,137924,98704.0,ROSA L DELAURO,DEMOCRAT
2022,CONNECTICUT,4,JAMES A HIMES,JAYME STEVENSON,DEMOCRAT,REPUBLICAN,140262,93329.0,JAMES A HIMES,DEMOCRAT
2022,CONNECTICUT,5,JAHANA HAYES,GEORGE LOGAN,DEMOCRAT,REPUBLICAN,123818,123342.0,JAHANA HAYES,DEMOCRAT
2022,DELAWARE,0,LISA BLUNT ROCHESTER,LEE MURPHY,DEMOCRAT,REPUBLICAN,178416,138201.0,LISA BLUNT ROCHESTER,DEMOCRAT
2022,FLORIDA,1,MATT GAETZ,REBEKAH JONES,REPUBLICAN,DEMOCRAT,197349,93467.0,MATT GAETZ,REPUBLICAN
2022,FLORIDA,2,NEAL P DUNN,"AL LAWSON, JR",REPUBLICAN,DEMOCRAT,180236,121153.0,NEAL P DUNN,REPUBLICAN
2022,FLORIDA,3,KAT CAMMACK,DANIELLE HAWK,REPUBLICAN,DEMOCRAT,178101,103382.0,KAT CAMMACK,REPUBLICAN
2022,FLORIDA,4,AARON BEAN,LASHONDA “LJ” HOLLOWAY,REPUBLICAN,DEMOCRAT,165696,108402.0,AARON BEAN,REPUBLICAN
2022,FLORIDA,5,JOHN H RUTHERFORD,,REPUBLICAN,,1,,JOHN H RUTHERFORD,REPUBLICAN
2022,FLORIDA,6,MICHAEL WALTZ,JOSEPH “JOE” HANNOUSH,REPUBLICAN,LIBERTARIAN,226548,74207.0,MICHAEL WALTZ,REPUBLICAN
2022,FLORIDA,7,CORY MILLS,KAREN GREEN,REPUBLICAN,DEMOCRAT,177966,126079.0,CORY MILLS,REPUBLICAN
2022,FLORIDA,8,BILL POSEY,JOANNE TERRY,REPUBLICAN,DEMOCRAT,222128,120080.0,BILL POSEY,REPUBLICAN
2022,FLORIDA,9,DARREN SOTO,SCOTTY MOORE,DEMOCRAT,REPUBLICAN,108541,93827.0,DARREN SOTO,DEMOCRAT
2022,FLORIDA,10,MAXWELL ALEJANDRO FROST,CALVIN B WIMBISH,DEMOCRAT,REPUBLICAN,117955,78844.0,MAXWELL ALEJANDRO FROST,DEMOCRAT
2022,FLORIDA,11,DANIEL WEBSTER,SHANTE MUNNS,REPUBLICAN,DEMOCRAT,205995,115647.0,DANIEL WEBSTER,REPUBLICAN
2022,FLORIDA,12,GUS M BILIRAKIS,KIMBERLY WALKER,REPUBLICAN,DEMOCRAT,226601,95390.0,GUS M BILIRAKIS,REPUBLICAN
2022,FLORIDA,13,ANNA PAULINA LUNA,ERIC LYNN,REPUBLICAN,DEMOCRAT,181487,153876.0,ANNA PAULINA LUNA,REPUBLICAN
2022,FLORIDA,14,KATHY CASTOR,JAMES JUDGE,DEMOCRAT,REPUBLICAN,149737,113427.0,KATHY CASTOR,DEMOCRAT
2022,FLORIDA,15,LAUREL LEE,ALAN M COHN,REPUBLICAN,DEMOCRAT,145219,102835.0,LAUREL LEE,REPUBLICAN
2022,FLORIDA,16,VERN BUCHANAN,JAN SCHNEIDER,REPUBLICAN,DEMOCRAT,189762,115575.0,VERN BUCHANAN,REPUBLICAN
2022,FLORIDA,17,W GREGORY STEUBE,ANDREA DORIA KALE,REPUBLICAN,DEMOCRAT,222483,123798.0,W GREGORY STEUBE,REPUBLICAN
2022,FLORIDA,18,C SCOTT FRANKLIN,"KEITH R HAYDEN, JR",REPUBLICAN,NO PARTY AFFILIATION,167429,56647.0,C SCOTT FRANKLIN,REPUBLICAN
2022,FLORIDA,19,BYRON DONALDS,CINDY BANYAI,REPUBLICAN,DEMOCRAT,213035,100226.0,BYRON DONALDS,REPUBLICAN
2022,FLORIDA,20,SHEILA CHERFILUS-MCCORMICK,DREW MONTEZ CLARK,DEMOCRAT,REPUBLICAN,136215,52151.0,SHEILA CHERFILUS-MCCORMICK,DEMOCRAT
2022,FLORIDA,21,BRIAN J MAST,CORINNA BALDERRAMOS ROBINSON,REPUBLICAN,DEMOCRAT,208614,119891.0,BRIAN J MAST,REPUBLICAN
2022,FLORIDA,22,LOIS FRANKEL,DAN FRANZESE,DEMOCRAT,REPUBLICAN,150010,122194.0,LOIS FRANKEL,DEMOCRAT
2022,FLORIDA,23,JARED MOSKOWITZ,JOE BUDD,DEMOCRAT,REPUBLICAN,143951,130681.0,JARED MOSKOWITZ,DEMOCRAT
2022,FLORIDA,24,FREDERICA S WILSON,JESUS G NAVARRO,DEMOCRAT,REPUBLICAN,133442,52449.0,FREDERICA S WILSON,DEMOCRAT
2022,FLORIDA,25,DEBBIE WASSERMAN SCHULTZ,CARLA SPALDING,DEMOCRAT,REPUBLICAN,129113,105239.0,DEBBIE WASSERMAN SCHULTZ,DEMOCRAT
2022,FLORIDA,26,MARIO DIAZ-BALART,CHRISTINE ALEXANDRIA OLIVO,REPUBLICAN,DEMOCRAT,143240,58868.0,MARIO DIAZ-BALART,REPUBLICAN
2022,FLORIDA,27,MARIA ELVIRA SALAZAR,ANNETTE TADDEO,REPUBLICAN,DEMOCRAT,136038,101404.0,MARIA ELVIRA SALAZAR,REPUBLICAN
2022,FLORIDA,28,CARLOS A GIMENEZ,ROBERT ASENCIO,REPUBLICAN,DEMOCRAT,134457,76665.0,CARLOS A GIMENEZ,REPUBLICAN
2022,GEORGIA,1,EARL L “BUDDY” CARTER,WADE HERRING,REPUBLICAN,DEMOCRAT,156128,107837.0,EARL L “BUDDY” CARTER,REPUBLICAN
2022,GEORGIA,2,"SANFORD D BISHOP, JR",CHRIS WEST,DEMOCRAT,REPUBLICAN,132675,108665.0,"SANFORD D BISHOP, JR",DEMOCRAT
2022,GEORGIA,3,A DREW FERGUSON IV,VAL ALMONORD,REPUBLICAN,DEMOCRAT,213524,97057.0,A DREW FERGUSON IV,REPUBLICAN
2022,GEORGIA,4,"HENRY C “HANK” JOHNSON, JR",JONATHAN CHAVEZ,DEMOCRAT,REPUBLICAN,216332,59302.0,"HENRY C “HANK” JOHNSON, JR",DEMOCRAT
2022,GEORGIA,5,NIKEMA WILLIAMS,CHRISTIAN ZIMM,DEMOCRAT,REPUBLICAN,243687,51769.0,NIKEMA WILLIAMS,DEMOCRAT
2022,GEORGIA,6,RICH MCCORMICK,BOB CHRISTIAN,REPUBLICAN,DEMOCRAT,206886,125612.0,RICH MCCORMICK,REPUBLICAN
2022,GEORGIA,7,LUCY MCBATH,MARK GONSALVES,DEMOCRAT,REPUBLICAN,143063,91962.0,LUCY MCBATH,DEMOCRAT
2022,GEORGIA,8,AUSTIN SCOTT,DARRIUS BUTLER,REPUBLICAN,DEMOCRAT,178700,81886.0,AUSTIN SCOTT,REPUBLICAN
2022,GEORGIA,9,ANDREW S CLYDE,MICHAEL “MIKE” FORD,REPUBLICAN,DEMOCRAT,212820,81318.0,ANDREW S CLYDE,REPUBLICAN
2022,GEORGIA,10,MIKE COLLINS,TABITHA JOHNSON-GREEN,REPUBLICAN,DEMOCRAT,198523,109107.0,MIKE COLLINS,REPUBLICAN
2022,GEORGIA,11,BARRY LOUDERMILK,ANTONIO DAZA,REPUBLICAN,DEMOCRAT,190086,113571.0,BARRY LOUDERMILK,REPUBLICAN
2022,GEORGIA,12,RICK W ALLEN,ELIZABETH “LIZ” JOHNSON,REPUBLICAN,DEMOCRAT,158047,107148.0,RICK W ALLEN,REPUBLICAN
2022,GEORGIA,13,DAVID SCOTT,CAESAR GONZALES,DEMOCRAT,REPUBLICAN,216388,48228.0,DAVID SCOTT,DEMOCRAT
2022,GEORGIA,14,MARJORIE TAYLOR GREENE,MARCUS FLOWERS,REPUBLICAN,DEMOCRAT,170162,88189.0,MARJORIE TAYLOR GREENE,REPUBLICAN
2022,HAWAII,1,ED CASE,CONRAD KRESS,DEMOCRAT,REPUBLICAN,143546,51217.0,ED CASE,DEMOCRAT
2022,HAWAII,2,JILL N TOKUDA,JOE AKANA,DEMOCRAT,REPUBLICAN,128407,72874.0,JILL N TOKUDA,DEMOCRAT
2022,IDAHO,1,RUSS FULCHER,KAYLEE PETERSON,REPUBLICAN,DEMOCRAT,222901,82261.0,RUSS FULCHER,REPUBLICAN
2022,IDAHO,2,MICHAEL K SIMPSON,WENDY NORMAN,REPUBLICAN,DEMOCRAT,172450,98736.0,MICHAEL K SIMPSON,REPUBLICAN
2022,ILLINOIS,1,JONATHAN L JACKSON,ERIC CARLSON,DEMOCRAT,REPUBLICAN,159142,78258.0,JONATHAN L JACKSON,DEMOCRAT
2022,ILLINOIS,2,ROBIN L KELLY,THOMAS LYNCH,DEMOCRAT,REPUBLICAN,140414,68761.0,ROBIN L KELLY,DEMOCRAT
2022,ILLINOIS,3,DELIA RAMIREZ,JUSTIN BURAU,DEMOCRAT,REPUBLICAN,121764,55995.0,DELIA RAMIREZ,DEMOCRAT
2022,ILLINOIS,4,JESÚS G “CHUY” GARCÍA,JAMES FALAKOS,DEMOCRAT,REPUBLICAN,91036,37352.0,JESÚS G “CHUY” GARCÍA,DEMOCRAT
2022,ILLINOIS,5,MIKE QUIGLEY,TOMMY HANSON,DEMOCRAT,REPUBLICAN,190999,79112.0,MIKE QUIGLEY,DEMOCRAT
2022,ILLINOIS,6,SEAN CASTEN,KEITH PEKAU,DEMOCRAT,REPUBLICAN,150496,126351.0,SEAN CASTEN,DEMOCRAT
2022,ILLINOIS,7,DANNY K DAVIS,CHAD KOPPIE,DEMOCRAT,,167650,83.0,DANNY K DAVIS,DEMOCRAT
